,time,heartrate,steps,calorieslevel,caloriesmets,calories
9182,12:44:05,,,,,
9183,12:44:10,,,,,
9184,12:44:15,,,,,
9185,12:44:20,,,,,
9186,12:44:25,,,,,
9187,12:44:30,,,,,
9188,12:44:35,,,,,
9189,12:44:40,,,,,
9190,12:44:45,,,,,
9191,12:44:50,,,,,
9192,12:44:55,,,,,
9193,12:45:00,,0.0,0.0,13.0,1.503059983253479
9194,12:45:05,,,,,
9195,12:45:10,,,,,
9196,12:45:15,76.0,,,,
9197,12:45:20,77.0,,,,
9198,12:45:25,,,,,
9199,12:45:30,,,,,
9200,12:45:35,76.0,,,,
9201,12:45:40,,,,,
9202,12:45:45,,,,,
9203,12:45:50,76.0,,,,
9204,12:45:55,,,,,
9205,12:46:00,,0.0,0.0,12.0,1.3874399662017822
9206,12:46:05,74.0,,,,
9207,12:46:10,,,,,
9208,12:46:15,74.0,,,,
9209,12:46:20,74.0,,,,
9210,12:46:25,72.0,,,,
9211,12:46:30,,,,,
9212,12:46:35,72.0,,,,
9213,12:46:40,70.0,,,,
9214,12:46:45,,,,,
9215,12:46:50,72.0,,,,
9216,12:46:55,73.0,,,,
9217,12:47:00,,0.0,0.0,12.0,1.3874399662017822
9218,12:47:05,,,,,
9219,12:47:10,73.0,,,,
9220,12:47:15,71.0,,,,
9221,12:47:20,70.0,,,,
9222,12:47:25,69.0,,,,
9223,12:47:30,,,,,
9224,12:47:35,70.0,,,,
9225,12:47:40,,,,,
9226,12:47:45,,,,,
9227,12:47:50,70.0,,,,
9228,12:47:55,70.0,,,,
9229,12:48:00,,0.0,0.0,11.0,1.2718199491500854
9230,12:48:05,68.0,,,,
9231,12:48:10,67.0,,,,
9232,12:48:15,67.0,,,,
9233,12:48:20,68.0,,,,
9234,12:48:25,69.0,,,,
9235,12:48:30,70.0,,,,
9236,12:48:35,69.0,,,,
9237,12:48:40,68.0,,,,
9238,12:48:45,78.0,,,,
9239,12:48:50,70.0,,,,
9240,12:48:55,61.0,,,,
9241,12:49:00,,0.0,0.0,12.0,1.3874399662017822
9242,12:49:05,72.0,,,,
9243,12:49:10,76.0,,,,
9244,12:49:15,,,,,
9245,12:49:20,75.0,,,,
9246,12:49:25,75.0,,,,
9247,12:49:30,75.0,,,,
9248,12:49:35,75.0,,,,
9249,12:49:40,74.0,,,,
9250,12:49:45,73.0,,,,
9251,12:49:50,73.0,,,,
9252,12:49:55,75.0,,,,
9253,12:50:00,,0.0,0.0,13.0,1.503059983253479
9254,12:50:05,74.0,,,,
9255,12:50:10,,,,,
9256,12:50:15,74.0,,,,
9257,12:50:20,73.0,,,,
9258,12:50:25,72.0,,,,
9259,12:50:30,,,,,
9260,12:50:35,73.0,,,,
9261,12:50:40,71.0,,,,
9262,12:50:45,71.0,,,,
9263,12:50:50,71.0,,,,
9264,12:50:55,,,,,
9265,12:51:00,,0.0,0.0,11.0,1.2718199491500854
9266,12:51:05,70.0,,,,
9267,12:51:10,,,,,
9268,12:51:15,,,,,
9269,12:51:20,70.0,,,,
9270,12:51:25,,,,,
9271,12:51:30,69.0,,,,
9272,12:51:35,70.0,,,,
9273,12:51:40,,,,,
9274,12:51:45,69.0,,,,
9275,12:51:50,,,,,
9276,12:51:55,70.0,,,,
9277,12:52:00,,13.0,1.0,28.0,3.237360000610352
9278,12:52:05,,,,,
9279,12:52:10,70.0,,,,
9280,12:52:15,70.0,,,,
9281,12:52:20,73.0,,,,
9282,12:52:25,77.0,,,,
9283,12:52:30,76.0,,,,
9284,12:52:35,75.0,,,,
9285,12:52:40,,,,,
9286,12:52:45,,,,,
9287,12:52:50,75.0,,,,
9288,12:52:55,,,,,
9289,12:53:00,,0.0,0.0,13.0,1.503059983253479
9290,12:53:05,75.0,,,,
9291,12:53:10,79.0,,,,
9292,12:53:15,81.0,,,,
9293,12:53:20,,,,,
9294,12:53:25,,,,,
9295,12:53:30,81.0,,,,
9296,12:53:35,,,,,
9297,12:53:40,,,,,
9298,12:53:45,81.0,,,,
9299,12:53:50,81.0,,,,
9300,12:53:55,80.0,,,,
9301,12:54:00,,0.0,0.0,12.0,1.3874399662017822
9302,12:54:05,,,,,
9303,12:54:10,80.0,,,,
9304,12:54:15,,,,,
9305,12:54:20,,,,,
9306,12:54:25,80.0,,,,
9307,12:54:30,,,,,
9308,12:54:35,,,,,
9309,12:54:40,80.0,,,,
9310,12:54:45,79.0,,,,
9311,12:54:50,77.0,,,,
9312,12:54:55,76.0,,,,
9313,12:55:00,,0.0,0.0,13.0,1.503059983253479
9314,12:55:05,76.0,,,,
9315,12:55:10,75.0,,,,
9316,12:55:15,73.0,,,,
9317,12:55:20,71.0,,,,
9318,12:55:25,,,,,
9319,12:55:30,,,,,
9320,12:55:35,71.0,,,,
9321,12:55:40,70.0,,,,
9322,12:55:45,,,,,
9323,12:55:50,,,,,
9324,12:55:55,70.0,,,,
9325,12:56:00,,0.0,0.0,13.0,1.503059983253479
9326,12:56:05,74.0,,,,
9327,12:56:10,73.0,,,,
9328,12:56:15,71.0,,,,
9329,12:56:20,70.0,,,,
9330,12:56:25,,,,,
9331,12:56:30,70.0,,,,
9332,12:56:35,70.0,,,,
9333,12:56:40,71.0,,,,
9334,12:56:45,,,,,
9335,12:56:50,,,,,
9336,12:56:55,71.0,,,,
9337,12:57:00,,0.0,0.0,13.0,1.503059983253479
9338,12:57:05,,,,,
9339,12:57:10,71.0,,,,
9340,12:57:15,70.0,,,,
9341,12:57:20,,,,,
9342,12:57:25,,,,,
9343,12:57:30,70.0,,,,
9344,12:57:35,,,,,
9345,12:57:40,,,,,
9346,12:57:45,70.0,,,,
9347,12:57:50,,,,,
9348,12:57:55,,,,,
9349,12:58:00,,0.0,0.0,13.0,1.503059983253479
9350,12:58:05,,,,,
9351,12:58:10,,,,,
9352,12:58:15,70.0,,,,
9353,12:58:20,,,,,
9354,12:58:25,,,,,
9355,12:58:30,70.0,,,,
9356,12:58:35,,,,,
9357,12:58:40,,,,,
9358,12:58:45,75.0,,,,
9359,12:58:50,,,,,
9360,12:58:55,,,,,
9361,12:59:00,,0.0,0.0,13.0,1.503059983253479
9362,12:59:05,76.0,,,,
9363,12:59:10,79.0,,,,
9364,12:59:15,,,,,
9365,12:59:20,78.0,,,,
9366,12:59:25,,,,,
9367,12:59:30,,,,,
9368,12:59:35,78.0,,,,
9369,12:59:40,,,,,
9370,12:59:45,77.0,,,,
9371,12:59:50,,,,,
9372,12:59:55,76.0,,,,
9373,13:00:00,,0.0,0.0,12.0,1.3874399662017822
9374,13:00:05,,,,,
9375,13:00:10,74.0,,,,
9376,13:00:15,72.0,,,,
9377,13:00:20,69.0,,,,
9378,13:00:25,72.0,,,,
9379,13:00:30,,,,,
9380,13:00:35,72.0,,,,
9381,13:00:40,,,,,
9382,13:00:45,72.0,,,,
9383,13:00:50,73.0,,,,
9384,13:00:55,71.0,,,,
9385,13:01:00,,8.0,1.0,26.0,3.006119966506958
9386,13:01:05,72.0,,,,
9387,13:01:10,,,,,
9388,13:01:15,,,,,
9389,13:01:20,72.0,,,,
9390,13:01:25,,,,,
9391,13:01:30,69.0,,,,
9392,13:01:35,,,,,
9393,13:01:40,,,,,
9394,13:01:45,69.0,,,,
9395,13:01:50,,,,,
9396,13:01:55,70.0,,,,
9397,13:02:00,,16.0,1.0,28.0,3.237360000610352
9398,13:02:05,,,,,
9399,13:02:10,72.0,,,,
9400,13:02:15,,,,,
9401,13:02:20,73.0,,,,
9402,13:02:25,,,,,
9403,13:02:30,74.0,,,,
9404,13:02:35,,,,,
9405,13:02:40,75.0,,,,
9406,13:02:45,76.0,,,,
9407,13:02:50,,,,,
9408,13:02:55,,,,,
9409,13:03:00,,47.0,1.0,36.0,4.162320137023927
9410,13:03:05,78.0,,,,
9411,13:03:10,,,,,
9412,13:03:15,78.0,,,,
9413,13:03:20,78.0,,,,
9414,13:03:25,79.0,,,,
9415,13:03:30,80.0,,,,
9416,13:03:35,81.0,,,,
9417,13:03:40,81.0,,,,
9418,13:03:45,,,,,
9419,13:03:50,,,,,
9420,13:03:55,81.0,,,,
9421,13:04:00,,35.0,1.0,36.0,4.162320137023927
9422,13:04:05,82.0,,,,
9423,13:04:10,,,,,
9424,13:04:15,,,,,
9425,13:04:20,82.0,,,,
9426,13:04:25,84.0,,,,
9427,13:04:30,,,,,
9428,13:04:35,85.0,,,,
9429,13:04:40,87.0,,,,
9430,13:04:45,89.0,,,,
9431,13:04:50,,,,,
9432,13:04:55,,,,,
9433,13:05:00,,20.0,1.0,34.0,3.931080102920532
9434,13:05:05,,,,,
9435,13:05:10,,,,,
9436,13:05:15,,,,,
9437,13:05:20,,,,,
9438,13:05:25,,,,,
9439,13:05:30,,,,,
9440,13:05:35,,,,,
9441,13:05:40,,,,,
9442,13:05:45,,,,,
9443,13:05:50,88.0,,,,
9444,13:05:55,87.0,,,,
9445,13:06:00,,76.0,1.0,46.0,5.3185200691223145
9446,13:06:05,82.0,,,,
9447,13:06:10,79.0,,,,
9448,13:06:15,,,,,
9449,13:06:20,76.0,,,,
9450,13:06:25,,,,,
9451,13:06:30,78.0,,,,
9452,13:06:35,80.0,,,,
9453,13:06:40,82.0,,,,
9454,13:06:45,84.0,,,,
9455,13:06:50,86.0,,,,
9456,13:06:55,,,,,
9457,13:07:00,,90.0,1.0,54.0,6.243480205535889
9458,13:07:05,86.0,,,,
9459,13:07:10,,,,,
9460,13:07:15,,,,,
9461,13:07:20,88.0,,,,
9462,13:07:25,89.0,,,,
9463,13:07:30,,,,,
9464,13:07:35,,,,,
9465,13:07:40,89.0,,,,
9466,13:07:45,,,,,
9467,13:07:50,,,,,
9468,13:07:55,89.0,,,,
9469,13:08:00,,104.0,1.0,56.0,6.474720001220702
9470,13:08:05,,,,,
9471,13:08:10,91.0,,,,
9472,13:08:15,92.0,,,,
9473,13:08:20,,,,,
9474,13:08:25,,,,,
9475,13:08:30,92.0,,,,
9476,13:08:35,94.0,,,,
9477,13:08:40,96.0,,,,
9478,13:08:45,97.0,,,,
9479,13:08:50,99.0,,,,
9480,13:08:55,100.0,,,,
9481,13:09:00,,17.0,1.0,42.0,4.856040000915527
9482,13:09:05,101.0,,,,
9483,13:09:10,102.0,,,,
9484,13:09:15,,,,,
9485,13:09:20,,,,,
9486,13:09:25,102.0,,,,
9487,13:09:30,,,,,
9488,13:09:35,103.0,,,,
9489,13:09:40,,,,,
9490,13:09:45,,,,,
9491,13:09:50,103.0,,,,
9492,13:09:55,101.0,,,,
9493,13:10:00,,0.0,1.0,28.0,3.237360000610352
9494,13:10:05,,,,,
9495,13:10:10,98.0,,,,
9496,13:10:15,,,,,
9497,13:10:20,,,,,
9498,13:10:25,98.0,,,,
9499,13:10:30,,,,,
9500,13:10:35,,,,,
9501,13:10:40,98.0,,,,
9502,13:10:45,,,,,
9503,13:10:50,96.0,,,,
9504,13:10:55,,,,,
9505,13:11:00,,0.0,0.0,12.0,1.3874399662017822
9506,13:11:05,96.0,,,,
9507,13:11:10,95.0,,,,
9508,13:11:15,91.0,,,,
9509,13:11:20,,,,,
9510,13:11:25,,,,,
9511,13:11:30,91.0,,,,
9512,13:11:35,,,,,
9513,13:11:40,,,,,
9514,13:11:45,89.0,,,,
9515,13:11:50,86.0,,,,
9516,13:11:55,85.0,,,,
9517,13:12:00,,0.0,0.0,13.0,1.503059983253479
9518,13:12:05,84.0,,,,
9519,13:12:10,83.0,,,,
9520,13:12:15,83.0,,,,
9521,13:12:20,81.0,,,,
9522,13:12:25,79.0,,,,
9523,13:12:30,,,,,
9524,13:12:35,,,,,
9525,13:12:40,79.0,,,,
9526,13:12:45,,,,,
9527,13:12:50,79.0,,,,
9528,13:12:55,78.0,,,,
9529,13:13:00,,0.0,0.0,13.0,1.503059983253479
9530,13:13:05,,,,,
9531,13:13:10,,,,,
9532,13:13:15,78.0,,,,
9533,13:13:20,,,,,
9534,13:13:25,,,,,
9535,13:13:30,78.0,,,,
9536,13:13:35,77.0,,,,
9537,13:13:40,77.0,,,,
9538,13:13:45,76.0,,,,
9539,13:13:50,75.0,,,,
9540,13:13:55,74.0,,,,
9541,13:14:00,,0.0,0.0,13.0,1.503059983253479
9542,13:14:05,74.0,,,,
9543,13:14:10,74.0,,,,
9544,13:14:15,,,,,
9545,13:14:20,74.0,,,,
9546,13:14:25,,,,,
9547,13:14:30,,,,,
9548,13:14:35,74.0,,,,
9549,13:14:40,,,,,
9550,13:14:45,,,,,
9551,13:14:50,75.0,,,,
9552,13:14:55,,,,,
9553,13:15:00,,12.0,1.0,28.0,3.237360000610352
9554,13:15:05,75.0,,,,
9555,13:15:10,,,,,
9556,13:15:15,,,,,
9557,13:15:20,75.0,,,,
9558,13:15:25,77.0,,,,
9559,13:15:30,78.0,,,,
9560,13:15:35,,,,,
9561,13:15:40,,,,,
9562,13:15:45,78.0,,,,
9563,13:15:50,81.0,,,,
9564,13:15:55,81.0,,,,
9565,13:16:00,,0.0,0.0,12.0,1.3874399662017822
9566,13:16:05,,,,,
9567,13:16:10,81.0,,,,
9568,13:16:15,,,,,
9569,13:16:20,,,,,
9570,13:16:25,81.0,,,,
9571,13:16:30,,,,,
9572,13:16:35,,,,,
9573,13:16:40,81.0,,,,
9574,13:16:40,81.0,,,,
9575,13:16:45,,,,,
9576,13:16:50,,,,,
9577,13:16:55,79.0,,,,
9578,13:17:00,,0.0,0.0,13.0,1.503059983253479
9579,13:17:05,,,,,
9580,13:17:10,79.0,,,,
9581,13:17:15,,,,,
9582,13:17:20,81.0,,,,
9583,13:17:25,,,,,
9584,13:17:30,80.0,,,,
9585,13:17:35,,,,,
9586,13:17:40,,,,,
9587,13:17:45,80.0,,,,
9588,13:17:50,,,,,
9589,13:17:55,,,,,
9590,13:18:00,,0.0,0.0,13.0,1.503059983253479
9591,13:18:05,,,,,
9592,13:18:10,,,,,
9593,13:18:15,80.0,,,,
9594,13:18:20,,,,,
9595,13:18:25,77.0,,,,
9596,13:18:30,75.0,,,,
9597,13:18:35,73.0,,,,
9598,13:18:40,,,,,
9599,13:18:45,72.0,,,,
9600,13:18:50,,,,,
9601,13:18:55,71.0,,,,
9602,13:19:00,,0.0,0.0,10.0,1.1562000513076782
9603,13:19:05,,,,,
9604,13:19:10,,,,,
9605,13:19:15,70.0,,,,
9606,13:19:20,,,,,
9607,13:19:25,67.0,,,,
9608,13:19:30,66.0,,,,
9609,13:19:35,65.0,,,,
9610,13:19:40,63.0,,,,
9611,13:19:45,65.0,,,,
9612,13:19:50,66.0,,,,
9613,13:19:55,65.0,,,,
9614,13:20:00,,0.0,0.0,11.0,1.2718199491500854
9615,13:20:05,65.0,,,,
9616,13:20:10,,,,,
9617,13:20:15,66.0,,,,
9618,13:20:20,66.0,,,,
9619,13:20:25,64.0,,,,
9620,13:20:30,65.0,,,,
9621,13:20:35,66.0,,,,
9622,13:20:40,68.0,,,,
9623,13:20:45,67.0,,,,
9624,13:20:50,65.0,,,,
9625,13:20:55,66.0,,,,
9626,13:21:00,67.0,0.0,0.0,11.0,1.2718199491500854
9627,13:21:05,,,,,
9628,13:21:10,,,,,
9629,13:21:15,67.0,,,,
9630,13:21:20,65.0,,,,
9631,13:21:25,,,,,
9632,13:21:30,67.0,,,,
9633,13:21:35,69.0,,,,
9634,13:21:40,70.0,,,,
9635,13:21:45,,,,,
9636,13:21:50,,,,,
9637,13:21:55,70.0,,,,
9638,13:22:00,74.0,0.0,0.0,13.0,1.503059983253479
9639,13:22:05,75.0,,,,
9640,13:22:10,74.0,,,,
9641,13:22:15,73.0,,,,
9642,13:22:20,74.0,,,,
9643,13:22:25,,,,,
9644,13:22:30,75.0,,,,
9645,13:22:35,,,,,
9646,13:22:40,,,,,
9647,13:22:45,75.0,,,,
9648,13:22:50,75.0,,,,
9649,13:22:55,,,,,
9650,13:23:00,,6.0,1.0,26.0,3.006119966506958
9651,13:23:05,75.0,,,,
9652,13:23:10,,,,,
9653,13:23:15,71.0,,,,
9654,13:23:20,,,,,
9655,13:23:25,,,,,
9656,13:23:30,71.0,,,,
9657,13:23:35,72.0,,,,
9658,13:23:40,,,,,
9659,13:23:45,73.0,,,,
9660,13:23:50,74.0,,,,
9661,13:23:55,73.0,,,,
9662,13:24:00,,0.0,0.0,13.0,1.503059983253479
9663,13:24:05,71.0,,,,
9664,13:24:10,,,,,
9665,13:24:15,,,,,
9666,13:24:20,70.0,,,,
9667,13:24:25,69.0,,,,
9668,13:24:30,,,,,
9669,13:24:35,70.0,,,,
9670,13:24:40,69.0,,,,
9671,13:24:45,67.0,,,,
9672,13:24:50,71.0,,,,
9673,13:24:55,72.0,,,,
9674,13:25:00,,0.0,0.0,13.0,1.503059983253479
9675,13:25:05,,,,,
9676,13:25:10,72.0,,,,
9677,13:25:15,,,,,
9678,13:25:20,71.0,,,,
9679,13:25:25,,,,,
9680,13:25:30,,,,,
9681,13:25:35,71.0,,,,
9682,13:25:40,73.0,,,,
9683,13:25:45,72.0,,,,
9684,13:25:50,,,,,
9685,13:25:55,71.0,,,,
9686,13:26:00,,0.0,0.0,12.0,1.3874399662017822
9687,13:26:05,,,,,
9688,13:26:10,71.0,,,,
9689,13:26:15,,,,,
9690,13:26:20,72.0,,,,
9691,13:26:25,71.0,,,,
9692,13:26:30,,,,,
9693,13:26:35,,,,,
9694,13:26:40,71.0,,,,
9695,13:26:45,,,,,
9696,13:26:50,,,,,
9697,13:26:55,70.0,,,,
9698,13:26:55,71.0,,,,
9699,13:27:00,,0.0,0.0,13.0,1.503059983253479
9700,13:27:05,71.0,,,,
9701,13:27:10,71.0,,,,
9702,13:27:15,72.0,,,,
9703,13:27:20,,,,,
9704,13:27:25,,,,,
9705,13:27:30,73.0,,,,
9706,13:27:35,,,,,
9707,13:27:40,74.0,,,,
9708,13:27:45,,,,,
9709,13:27:50,,,,,
9710,13:27:55,74.0,,,,
9711,13:28:00,,0.0,0.0,12.0,1.3874399662017822
9712,13:28:05,73.0,,,,
9713,13:28:10,73.0,,,,
9714,13:28:15,,,,,
9715,13:28:20,72.0,,,,
9716,13:28:25,71.0,,,,
9717,13:28:30,,,,,
9718,13:28:35,,,,,
9719,13:28:40,71.0,,,,
9720,13:28:45,71.0,,,,
9721,13:28:50,73.0,,,,
9722,13:28:55,,,,,
9723,13:29:00,,0.0,0.0,11.0,1.2718199491500854
9724,13:29:05,,,,,
9725,13:29:10,70.0,,,,
9726,13:29:15,,,,,
9727,13:29:20,69.0,,,,
9728,13:29:25,68.0,,,,
9729,13:29:30,67.0,,,,
9730,13:29:35,,,,,
9731,13:29:40,,,,,
9732,13:29:45,67.0,,,,
9733,13:29:50,,,,,
9734,13:29:55,72.0,,,,
9735,13:30:00,,0.0,0.0,11.0,1.2718199491500854
9736,13:30:05,73.0,,,,
9737,13:30:10,72.0,,,,
9738,13:30:15,71.0,,,,
9739,13:30:20,69.0,,,,
9740,13:30:25,,,,,
9741,13:30:30,69.0,,,,
9742,13:30:35,,,,,
9743,13:30:40,,,,,
9744,13:30:45,69.0,,,,
9745,13:30:50,,,,,
9746,13:30:55,,,,,
9747,13:31:00,,0.0,0.0,11.0,1.2718199491500854
9748,13:31:05,,,,,
9749,13:31:10,68.0,,,,
9750,13:31:15,69.0,,,,
9751,13:31:20,67.0,,,,
9752,13:31:25,,,,,
9753,13:31:30,66.0,,,,
9754,13:31:35,65.0,,,,
9755,13:31:40,,,,,
9756,13:31:45,,,,,
9757,13:31:50,65.0,,,,
9758,13:31:55,64.0,,,,
9759,13:32:00,,0.0,0.0,10.0,1.1562000513076782
9760,13:32:05,,,,,
9761,13:32:10,64.0,,,,
9762,13:32:15,,,,,
9763,13:32:20,64.0,,,,
9764,13:32:25,64.0,,,,
9765,13:32:30,64.0,,,,
9766,13:32:35,72.0,,,,
9767,13:32:40,76.0,,,,
9768,13:32:45,76.0,,,,
9769,13:32:50,76.0,,,,
9770,13:32:55,73.0,,,,
9771,13:33:00,,0.0,0.0,13.0,1.503059983253479
9772,13:33:05,71.0,,,,
9773,13:33:10,,,,,
9774,13:33:15,,,,,
9775,13:33:20,71.0,,,,
9776,13:33:25,,,,,
9777,13:33:30,,,,,
9778,13:33:35,71.0,,,,
9779,13:33:40,70.0,,,,
9780,13:33:45,69.0,,,,
9781,13:33:50,,,,,
9782,13:33:55,,,,,
9783,13:34:00,,6.0,1.0,24.0,2.7748799324035645
9784,13:34:05,,,,,
9785,13:34:10,,,,,
9786,13:34:15,69.0,,,,
9787,13:34:20,67.0,,,,
9788,13:34:25,,,,,
9789,13:34:30,68.0,,,,
9790,13:34:35,66.0,,,,
9791,13:34:40,67.0,,,,
9792,13:34:45,68.0,,,,
9793,13:34:50,67.0,,,,
9794,13:34:55,,,,,
9795,13:35:00,,10.0,1.0,26.0,3.006119966506958
9796,13:35:05,,,,,
9797,13:35:10,,,,,
9798,13:35:15,66.0,,,,
9799,13:35:20,,,,,
9800,13:35:25,,,,,
9801,13:35:30,66.0,,,,
9802,13:35:35,,,,,
9803,13:35:40,67.0,,,,
9804,13:35:45,,,,,
9805,13:35:50,,,,,
9806,13:35:55,67.0,,,,
9807,13:36:00,,0.0,0.0,10.0,1.1562000513076782
9808,13:36:05,,,,,
9809,13:36:10,,,,,
9810,13:36:15,,,,,
9811,13:36:20,,,,,
9812,13:36:25,,,,,
9813,13:36:30,,,,,
9814,13:36:35,,,,,
9815,13:36:40,,,,,
9816,13:36:45,,,,,
9817,13:36:50,,,,,
9818,13:36:55,,,,,
9819,13:37:00,,0.0,0.0,11.0,1.2718199491500854
9820,13:37:05,,,,,
9821,13:37:10,,,,,
9822,13:37:15,,,,,
9823,13:37:20,,,,,
9824,13:37:25,,,,,
9825,13:37:30,,,,,
9826,13:37:35,,,,,
9827,13:37:40,62.0,,,,
9828,13:37:45,,,,,
9829,13:37:50,,,,,
9830,13:37:55,62.0,,,,
9831,13:38:00,,0.0,0.0,11.0,1.2718199491500854
9832,13:38:05,,,,,
9833,13:38:10,62.0,,,,
9834,13:38:15,,,,,
9835,13:38:20,63.0,,,,
9836,13:38:25,63.0,,,,
9837,13:38:30,70.0,,,,
9838,13:38:35,71.0,,,,
9839,13:38:40,,,,,
9840,13:38:45,,,,,
9841,13:38:50,71.0,,,,
9842,13:38:55,,,,,
9843,13:39:00,,0.0,0.0,10.0,1.1562000513076782
9844,13:39:05,68.0,,,,
9845,13:39:10,,,,,
9846,13:39:15,,,,,
9847,13:39:20,68.0,,,,
9848,13:39:25,66.0,,,,
9849,13:39:30,67.0,,,,
9850,13:39:35,,,,,
9851,13:39:40,,,,,
9852,13:39:45,67.0,,,,
9853,13:39:50,,,,,
9854,13:39:55,,,,,
9855,13:40:00,,0.0,0.0,10.0,1.1562000513076782
9856,13:40:05,,,,,
9857,13:40:10,,,,,
9858,13:40:15,67.0,,,,
9859,13:40:20,66.0,,,,
9860,13:40:25,,,,,
9861,13:40:30,,,,,
9862,13:40:35,66.0,,,,
9863,13:40:40,67.0,,,,
9864,13:40:45,68.0,,,,
9865,13:40:50,69.0,,,,
9866,13:40:55,68.0,,,,
9867,13:41:00,,0.0,0.0,10.0,1.1562000513076782
9868,13:41:05,70.0,,,,
9869,13:41:10,,,,,
9870,13:41:15,,,,,
9871,13:41:20,70.0,,,,
9872,13:41:25,,,,,
9873,13:41:30,69.0,,,,
9874,13:41:35,68.0,,,,
9875,13:41:40,66.0,,,,
9876,13:41:45,65.0,,,,
9877,13:41:50,66.0,,,,
9878,13:41:55,,,,,
9879,13:42:00,,0.0,0.0,10.0,1.1562000513076782
9880,13:42:05,66.0,,,,
9881,13:42:10,67.0,,,,
9882,13:42:15,,,,,
9883,13:42:20,,,,,
9884,13:42:25,67.0,,,,
9885,13:42:30,66.0,,,,
9886,13:42:35,,,,,
9887,13:42:40,,,,,
9888,13:42:45,66.0,,,,
9889,13:42:50,66.0,,,,
9890,13:42:55,67.0,,,,
9891,13:43:00,,0.0,0.0,11.0,1.2718199491500854
9892,13:43:05,,,,,
9893,13:43:10,66.0,,,,
9894,13:43:15,65.0,,,,
9895,13:43:20,,,,,
9896,13:43:25,64.0,,,,
9897,13:43:30,62.0,,,,
9898,13:43:35,60.0,,,,
9899,13:43:40,,,,,
9900,13:43:45,61.0,,,,
9901,13:43:50,62.0,,,,
9902,13:43:55,67.0,,,,
9903,13:44:00,,0.0,0.0,11.0,1.2718199491500854
9904,13:44:05,68.0,,,,
9905,13:44:10,,,,,
9906,13:44:15,,,,,
9907,13:44:20,68.0,,,,
9908,13:44:25,,,,,
9909,13:44:30,66.0,,,,
9910,13:44:35,65.0,,,,
9911,13:44:40,64.0,,,,
9912,13:44:45,62.0,,,,
9913,13:44:50,61.0,,,,
9914,13:44:55,,,,,
9915,13:45:00,,0.0,0.0,10.0,1.1562000513076782
9916,13:45:05,,,,,
9917,13:45:10,62.0,,,,
9918,13:45:15,63.0,,,,
9919,13:45:20,65.0,,,,
9920,13:45:25,,,,,
9921,13:45:30,67.0,,,,
9922,13:45:35,66.0,,,,
9923,13:45:40,,,,,
9924,13:45:45,65.0,,,,
9925,13:45:50,65.0,,,,
9926,13:45:55,,,,,
9927,13:46:00,,0.0,0.0,11.0,1.2718199491500854
9928,13:46:05,65.0,,,,
9929,13:46:10,66.0,,,,
9930,13:46:15,67.0,,,,
9931,13:46:20,,,,,
9932,13:46:25,68.0,,,,
9933,13:46:30,67.0,,,,
9934,13:46:35,,,,,
9935,13:46:40,,,,,
9936,13:46:45,67.0,,,,
9937,13:46:50,,,,,
9938,13:46:55,,,,,
9939,13:47:00,,20.0,1.0,28.0,3.237360000610352
9940,13:47:05,,,,,
9941,13:47:10,,,,,
9942,13:47:15,67.0,,,,
9943,13:47:20,,,,,
9944,13:47:25,70.0,,,,
9945,13:47:30,72.0,,,,
9946,13:47:35,,,,,
9947,13:47:40,,,,,
9948,13:47:45,72.0,,,,
9949,13:47:50,,,,,
9950,13:47:55,73.0,,,,
9951,13:48:00,,48.0,1.0,36.0,4.162320137023927
9952,13:48:05,72.0,,,,
9953,13:48:10,73.0,,,,
9954,13:48:15,74.0,,,,
9955,13:48:20,75.0,,,,
9956,13:48:25,76.0,,,,
9957,13:48:30,,,,,
9958,13:48:35,77.0,,,,
9959,13:48:40,,,,,
9960,13:48:45,78.0,,,,
9961,13:48:50,79.0,,,,
9962,13:48:55,,,,,
9963,13:49:00,,76.0,1.0,50.0,5.781000137329103
9964,13:49:05,79.0,,,,
9965,13:49:10,82.0,,,,
9966,13:49:15,83.0,,,,
9967,13:49:20,86.0,,,,
9968,13:49:25,,,,,
9969,13:49:30,87.0,,,,
9970,13:49:35,89.0,,,,
9971,13:49:40,90.0,,,,
9972,13:49:45,92.0,,,,
9973,13:49:50,94.0,,,,
9974,13:49:55,95.0,,,,
9975,13:50:00,,31.0,1.0,40.0,4.624800205230713
9976,13:50:05,,,,,
9977,13:50:10,95.0,,,,
9978,13:50:15,96.0,,,,
9979,13:50:20,,,,,
9980,13:50:25,,,,,
9981,13:50:30,96.0,,,,
9982,13:50:35,103.0,,,,
9983,13:50:40,97.0,,,,
9984,13:50:45,96.0,,,,
9985,13:50:50,95.0,,,,
9986,13:50:55,97.0,,,,
9987,13:51:00,99.0,0.0,0.0,13.0,1.503059983253479
9988,13:51:05,100.0,,,,
9989,13:51:10,101.0,,,,
9990,13:51:15,,,,,
9991,13:51:20,102.0,,,,
9992,13:51:25,103.0,,,,
9993,13:51:30,,,,,
9994,13:51:35,100.0,,,,
9995,13:51:40,77.0,,,,
9996,13:51:45,78.0,,,,
9997,13:51:50,77.0,,,,
9998,13:51:55,73.0,,,,
9999,13:52:00,,0.0,0.0,12.0,1.3874399662017822
10000,13:52:05,,,,,
10001,13:52:10,,,,,
10002,13:52:15,71.0,,,,
10003,13:52:20,72.0,,,,
10004,13:52:25,73.0,,,,
